date,store_nbr,family,predicted_sales
2017-08-18,24,"LIQUOR,WINE,BEER",49.90002662250634
2017-08-19,24,"LIQUOR,WINE,BEER",53.68012736318574
2017-08-20,24,"LIQUOR,WINE,BEER",44.22905553289735
2017-08-16,24,MAGAZINES,44.1610400571588
2017-08-17,24,MAGAZINES,43.3666111079947
2017-08-18,24,MAGAZINES,48.238788079708726
2017-08-19,24,MAGAZINES,51.078190508218206
2017-08-20,24,MAGAZINES,48.062658804946295
2017-08-16,24,MEATS,125.869673713203
2017-08-17,24,MEATS,86.90230695871719
2017-08-18,24,MEATS,93.8665895426904
2017-08-19,24,MEATS,95.7682761779091
2017-08-20,24,MEATS,81.57353388503007
2017-08-16,24,PERSONAL CARE,104.59431210510007
2017-08-17,24,PERSONAL CARE,74.92285876689286
2017-08-18,24,PERSONAL CARE,78.57311318021296
2017-08-19,24,PERSONAL CARE,79.87154343265638
2017-08-20,24,PERSONAL CARE,75.41276670258524
2017-08-16,24,PET SUPPLIES,44.05537617295908
2017-08-17,24,PET SUPPLIES,43.26094722379498
2017-08-18,24,PET SUPPLIES,48.70458491029871
2017-08-19,24,PET SUPPLIES,50.97252662401847
2017-08-20,24,PET SUPPLIES,51.20017714560396
2017-08-16,24,PLAYERS AND ELECTRONICS,44.05537617295908
2017-08-17,24,PLAYERS AND ELECTRONICS,43.26094722379498
2017-08-18,24,PLAYERS AND ELECTRONICS,48.13312419550899
2017-08-19,24,PLAYERS AND ELECTRONICS,50.97252662401847
2017-08-20,24,PLAYERS AND ELECTRONICS,50.78076244722358
2017-08-16,24,POULTRY,144.46890603939656
2017-08-17,24,POULTRY,88.18749089411014
2017-08-18,24,POULTRY,101.50304860460633
2017-08-19,24,POULTRY,100.42342128454256
2017-08-20,24,POULTRY,95.71716787982892
2017-08-16,24,PREPARED FOODS,57.40721025123135
2017-08-17,24,PREPARED FOODS,49.64729666440738
2017-08-18,24,PREPARED FOODS,58.29563034474104
2017-08-19,24,PREPARED FOODS,62.20521488128485
2017-08-20,24,PREPARED FOODS,52.97130376429241
2017-08-16,24,PRODUCE,448.97375369061234
2017-08-17,24,PRODUCE,107.39745097237285
2017-08-18,24,PRODUCE,89.38767511157467
2017-08-19,24,PRODUCE,59.49696295865364
2017-08-20,24,PRODUCE,82.40585277838568
2017-08-16,24,SCHOOL AND OFFICE SUPPLIES,38.13018740334393
2017-08-17,24,SCHOOL AND OFFICE SUPPLIES,43.26836520627365
2017-08-18,24,SCHOOL AND OFFICE SUPPLIES,48.140542177987676
2017-08-19,24,SCHOOL AND OFFICE SUPPLIES,50.408483891707434
2017-08-20,24,SCHOOL AND OFFICE SUPPLIES,50.24730109593915
2017-08-16,24,SEAFOOD,44.06279415543775
2017-08-17,24,SEAFOOD,43.26836520627365
2017-08-18,24,SEAFOOD,49.252882226540514
2017-08-19,24,SEAFOOD,53.131355282015534
2017-08-20,24,SEAFOOD,52.39871177145753
2017-08-16,25,AUTOMOTIVE,44.080534748706405
2017-08-17,25,AUTOMOTIVE,43.16582760559122
2017-08-18,25,AUTOMOTIVE,48.038004577305244
2017-08-19,25,AUTOMOTIVE,50.305946291025
2017-08-20,25,AUTOMOTIVE,50.126579533184135
2017-08-16,25,BABY CARE,217.49937926080298
2017-08-17,25,BABY CARE,56.39374993546252
2017-08-18,25,BABY CARE,49.59985464714306
2017-08-19,25,BABY CARE,55.487227584038244
2017-08-20,25,BABY CARE,55.41786701242524
2017-08-16,25,BEAUTY,44.080534748706405
2017-08-17,25,BEAUTY,43.16582760559122
2017-08-18,25,BEAUTY,48.038004577305244
2017-08-19,25,BEAUTY,50.305946291025
2017-08-20,25,BEAUTY,50.126579533184135
2017-08-16,25,BEVERAGES,179.93444094609373
2017-08-17,25,BEVERAGES,88.97315754013434
2017-08-18,25,BEVERAGES,59.143406550263116
2017-08-19,25,BEVERAGES,97.44851178719135
2017-08-20,25,BEVERAGES,118.08489746887061
2017-08-16,25,BOOKS,217.49937926080298
2017-08-17,25,BOOKS,56.39374993546252
2017-08-18,25,BOOKS,49.56975932423846
2017-08-19,25,BOOKS,55.457132261133644
2017-08-20,25,BOOKS,55.38777168952064
2017-08-16,25,BREAD/BAKERY,116.09778868078592
2017-08-17,25,BREAD/BAKERY,70.24579952355381
2017-08-18,25,BREAD/BAKERY,91.61088537823812
2017-08-19,25,BREAD/BAKERY,93.22060868244795
2017-08-20,25,BREAD/BAKERY,94.13292463411686
2017-08-16,25,CELEBRATION,44.080534748706405
2017-08-17,25,CELEBRATION,43.16582760559122
2017-08-18,25,CELEBRATION,48.038004577305244
2017-08-19,25,CELEBRATION,50.877407005814725
2017-08-20,25,CELEBRATION,50.096484210279534
2017-08-16,25,CLEANING,107.23512131677076
2017-08-17,25,CLEANING,70.24579952355381
2017-08-18,25,CLEANING,91.61088537823812
2017-08-19,25,CLEANING,93.22060868244795
2017-08-20,25,CLEANING,80.87392516568218
2017-08-16,25,DAIRY,145.20494225222936
2017-08-17,25,DAIRY,100.44332199737453
2017-08-18,25,DAIRY,94.98423762173131
2017-08-19,25,DAIRY,100.07948827644194
2017-08-20,25,DAIRY,90.41650242893373
2017-08-16,25,DELI,67.60890189376472
2017-08-17,25,DELI,64.14281293013602
2017-08-18,25,DELI,72.79114661046974
2017-08-19,25,DELI,70.17991490968365
2017-08-20,25,DELI,66.73656215121528
2017-08-16,25,EGGS,67.60890189376472
2017-08-17,25,EGGS,64.14281293013602
2017-08-18,25,EGGS,67.16087201231069
2017-08-19,25,EGGS,64.02186641943267
2017-08-20,25,EGGS,66.73656215121528
2017-08-16,25,FROZEN FOODS,67.64530999252571
2017-08-17,25,FROZEN FOODS,65.12117590046144
2017-08-18,25,FROZEN FOODS,73.76950958079516
2017-08-19,25,FROZEN FOODS,71.15827788000907
2017-08-20,25,FROZEN FOODS,55.317389292183975
2017-08-16,25,GROCERY I,141.61733041023916
2017-08-17,25,GROCERY I,36.183048473656314
2017-08-18,25,GROCERY I,119.42802100007802
2017-08-19,25,GROCERY I,108.14822007234831
2017-08-20,25,GROCERY I,136.19888685187084
2017-08-16,25,GROCERY II,44.1169428474674
2017-08-17,25,GROCERY II,43.3666111079947
2017-08-18,25,GROCERY II,49.77054282664194
2017-08-19,25,GROCERY II,53.229601183736584
2017-08-20,25,GROCERY II,50.85691204922197
2017-08-16,25,HARDWARE,40.472987944130246
2017-08-17,25,HARDWARE,43.3666111079947
2017-08-18,25,HARDWARE,48.238788079708726
2017-08-19,25,HARDWARE,50.506729793428484
2017-08-20,25,HARDWARE,49.896618017078474
2017-08-16,25,HOME AND KITCHEN I,44.1169428474674
2017-08-17,25,HOME AND KITCHEN I,43.3666111079947
2017-08-18,25,HOME AND KITCHEN I,49.77054282664194
2017-08-19,25,HOME AND KITCHEN I,53.229601183736584
2017-08-20,25,HOME AND KITCHEN I,52.04802869259685
2017-08-16,25,HOME AND KITCHEN II,44.1169428474674
2017-08-17,25,HOME AND KITCHEN II,43.3666111079947
2017-08-18,25,HOME AND KITCHEN II,48.81024879449845
2017-08-19,25,HOME AND KITCHEN II,51.078190508218206
2017-08-20,25,HOME AND KITCHEN II,50.43749735084159
2017-08-16,25,HOME APPLIANCES,38.18433609537358
2017-08-17,25,HOME APPLIANCES,43.3666111079947
2017-08-18,25,HOME APPLIANCES,48.238788079708726
2017-08-19,25,HOME APPLIANCES,50.506729793428484
2017-08-20,25,HOME APPLIANCES,49.896618017078474
2017-08-16,25,HOME CARE,58.43514313092232
2017-08-17,25,HOME CARE,55.29377683946664
2017-08-18,25,HOME CARE,63.942110519800316
2017-08-19,25,HOME CARE,65.00022938975809
2017-08-20,25,HOME CARE,55.317389292183975
2017-08-16,25,LADIESWEAR,38.18433609537358
2017-08-17,25,LADIESWEAR,43.3666111079947
2017-08-18,25,LADIESWEAR,48.238788079708726
2017-08-19,25,LADIESWEAR,50.506729793428484
2017-08-20,25,LADIESWEAR,49.896618017078474
2017-08-16,25,LAWN AND GARDEN,44.1169428474674
2017-08-17,25,LAWN AND GARDEN,43.3666111079947
2017-08-18,25,LAWN AND GARDEN,49.351128128261564
2017-08-19,25,LAWN AND GARDEN,51.61906984198132
2017-08-20,25,LAWN AND GARDEN,50.43749735084159
2017-08-16,25,LINGERIE,44.1169428474674
2017-08-17,25,LINGERIE,43.3666111079947
2017-08-18,25,LINGERIE,48.238788079708726
2017-08-19,25,LINGERIE,51.078190508218206
2017-08-20,25,LINGERIE,49.896618017078474
2017-08-16,25,"LIQUOR,WINE,BEER",95.80839467295223
2017-08-17,25,"LIQUOR,WINE,BEER",82.16520276725187
2017-08-18,25,"LIQUOR,WINE,BEER",100.08686301532988
2017-08-19,25,"LIQUOR,WINE,BEER",100.67387810499645
2017-08-20,25,"LIQUOR,WINE,BEER",61.70720604972068
2017-08-16,25,MAGAZINES,44.1610400571588
2017-08-17,25,MAGAZINES,43.3666111079947
2017-08-18,25,MAGAZINES,48.81024879449845
2017-08-19,25,MAGAZINES,51.078190508218206
2017-08-20,25,MAGAZINES,48.062658804946295
2017-08-16,25,MEATS,97.8698590699612
2017-08-17,25,MEATS,78.85277881452905
2017-08-18,25,MEATS,88.67523066254356
2017-08-19,25,MEATS,82.56089405692995
2017-08-20,25,MEATS,66.52983675359165
2017-08-16,25,PERSONAL CARE,58.02444245062281
2017-08-17,25,PERSONAL CARE,55.45621114886717
2017-08-18,25,PERSONAL CARE,63.4873126298094
2017-08-19,25,PERSONAL CARE,64.89456550555842
2017-08-20,25,PERSONAL CARE,58.41325399216883
2017-08-16,25,PET SUPPLIES,44.05537617295908
2017-08-17,25,PET SUPPLIES,43.26094722379498
2017-08-18,25,PET SUPPLIES,48.13312419550899
2017-08-19,25,PET SUPPLIES,50.97252662401847
2017-08-20,25,PET SUPPLIES,50.239883113460465
2017-08-16,25,PLAYERS AND ELECTRONICS,44.05537617295908
2017-08-17,25,PLAYERS AND ELECTRONICS,43.26094722379498
2017-08-18,25,PLAYERS AND ELECTRONICS,48.13312419550899
2017-08-19,25,PLAYERS AND ELECTRONICS,50.40106590922875
2017-08-20,25,PLAYERS AND ELECTRONICS,50.239883113460465
2017-08-16,25,POULTRY,93.21471396332768
2017-08-17,25,POULTRY,74.92285876689286
2017-08-18,25,POULTRY,73.31471169080423
2017-08-19,25,POULTRY,76.08216123381396
2017-08-20,25,POULTRY,69.97083647946015
2017-08-16,25,PREPARED FOODS,44.05537617295908
2017-08-17,25,PREPARED FOODS,43.26094722379498
2017-08-18,25,PREPARED FOODS,49.66487894244221
2017-08-19,25,PREPARED FOODS,55.552251879337405
2017-08-20,25,PREPARED FOODS,54.8196083687794
2017-08-16,25,PRODUCE,212.49990901435663
2017-08-17,25,PRODUCE,63.3932071456057
2017-08-18,25,PRODUCE,97.13475790471598
2017-08-19,25,PRODUCE,103.24344348065739
2017-08-20,25,PRODUCE,120.15662902405937
2017-08-16,25,SCHOOL AND OFFICE SUPPLIES,44.06279415543775
2017-08-17,25,SCHOOL AND OFFICE SUPPLIES,43.26836520627365
2017-08-18,25,SCHOOL AND OFFICE SUPPLIES,48.140542177987676
2017-08-19,25,SCHOOL AND OFFICE SUPPLIES,50.408483891707434
2017-08-20,25,SCHOOL AND OFFICE SUPPLIES,50.24730109593915
2017-08-16,25,SEAFOOD,44.06279415543775
2017-08-17,25,SEAFOOD,43.26836520627365
2017-08-18,25,SEAFOOD,48.140542177987676
2017-08-19,25,SEAFOOD,50.979944606497156
2017-08-20,25,SEAFOOD,50.24730109593915
2017-08-16,26,AUTOMOTIVE,44.080534748706405
2017-08-17,26,AUTOMOTIVE,43.16582760559122
2017-08-18,26,AUTOMOTIVE,48.038004577305244
2017-08-19,26,AUTOMOTIVE,50.305946291025
2017-08-20,26,AUTOMOTIVE,50.126579533184135
2017-08-16,26,BABY CARE,217.49937926080298
2017-08-17,26,BABY CARE,56.39374993546252
2017-08-18,26,BABY CARE,49.59985464714306
2017-08-19,26,BABY CARE,55.487227584038244
2017-08-20,26,BABY CARE,55.41786701242524
2017-08-16,26,BEAUTY,40.43657984536925
2017-08-17,26,BEAUTY,43.16582760559122
2017-08-18,26,BEAUTY,48.038004577305244
2017-08-19,26,BEAUTY,50.305946291025
2017-08-20,26,BEAUTY,50.126579533184135
2017-08-16,26,BEVERAGES,149.93645084300996
2017-08-17,26,BEVERAGES,78.29532766774196
2017-08-18,26,BEVERAGES,91.64098070114272
2017-08-19,26,BEVERAGES,100.88716306726847
2017-08-20,26,BEVERAGES,109.7801502910318
2017-08-16,26,BOOKS,217.49937926080298
2017-08-17,26,BOOKS,56.39374993546252
2017-08-18,26,BOOKS,49.56975932423846
2017-08-19,26,BOOKS,55.457132261133644
2017-08-20,26,BOOKS,55.38777168952064
2017-08-16,26,BREAD/BAKERY,86.09522571304474
2017-08-17,26,BREAD/BAKERY,64.92039239805796
2017-08-18,26,BREAD/BAKERY,73.56872607839168
2017-08-19,26,BREAD/BAKERY,82.8149084445174
2017-08-20,26,BREAD/BAKERY,75.55525282586622
2017-08-16,26,CELEBRATION,44.080534748706405
2017-08-17,26,CELEBRATION,43.16582760559122
2017-08-18,26,CELEBRATION,48.038004577305244
2017-08-19,26,CELEBRATION,50.877407005814725
2017-08-20,26,CELEBRATION,50.096484210279534
2017-08-16,26,CLEANING,99.83163505952045
2017-08-17,26,CLEANING,64.3054704815274
2017-08-18,26,CLEANING,85.6676650635263
2017-08-19,26,CLEANING,82.8149084445174
2017-08-20,26,CLEANING,75.61552367627345
2017-08-16,26,DAIRY,102.0610875802379
2017-08-17,26,DAIRY,70.41248864095637
2017-08-18,26,DAIRY,78.04954809987846
2017-08-19,26,DAIRY,82.03732897659546
2017-08-20,26,DAIRY,84.75202470837807
2017-08-16,26,DELI,44.66872038283494
2017-08-17,26,DELI,42.517731933533675
2017-08-18,26,DELI,48.92166365218092
2017-08-19,26,DELI,55.52059881299829
2017-08-20,26,DELI,58.23529454478091
2017-08-16,26,EGGS,44.080534748706405
2017-08-17,26,EGGS,42.38824813766928
2017-08-18,26,EGGS,48.79217985631652
2017-08-19,26,EGGS,52.25123821341116
2017-08-20,26,EGGS,54.96593394519379
2017-08-16,26,FROZEN FOODS,44.1169428474674
2017-08-17,26,FROZEN FOODS,43.3666111079947
2017-08-18,26,FROZEN FOODS,49.77054282664194
2017-08-19,26,FROZEN FOODS,53.229601183736584
2017-08-20,26,FROZEN FOODS,52.04802869259685
2017-08-16,26,GROCERY I,166.42614479088869
2017-08-17,26,GROCERY I,85.65641771379008
2017-08-18,26,GROCERY I,104.93241405196653
2017-08-19,26,GROCERY I,125.08147280338632
2017-08-20,26,GROCERY I,113.97965083785475
2017-08-16,26,GROCERY II,44.1169428474674
2017-08-17,26,GROCERY II,43.3666111079947
2017-08-18,26,GROCERY II,48.238788079708726
2017-08-19,26,GROCERY II,50.506729793428484
2017-08-20,26,GROCERY II,49.896618017078474
2017-08-16,26,HARDWARE,40.472987944130246
2017-08-17,26,HARDWARE,43.3666111079947
2017-08-18,26,HARDWARE,48.238788079708726
2017-08-19,26,HARDWARE,50.506729793428484
2017-08-20,26,HARDWARE,49.896618017078474
2017-08-16,26,HOME AND KITCHEN I,44.1169428474674
2017-08-17,26,HOME AND KITCHEN I,43.3666111079947
2017-08-18,26,HOME AND KITCHEN I,48.238788079708726
2017-08-19,26,HOME AND KITCHEN I,51.078190508218206
2017-08-20,26,HOME AND KITCHEN I,50.43749735084159
2017-08-16,26,HOME AND KITCHEN II,44.1169428474674
2017-08-17,26,HOME AND KITCHEN II,43.3666111079947
2017-08-18,26,HOME AND KITCHEN II,48.238788079708726
2017-08-19,26,HOME AND KITCHEN II,51.078190508218206
2017-08-20,26,HOME AND KITCHEN II,49.896618017078474
2017-08-16,26,HOME APPLIANCES,40.472987944130246
2017-08-17,26,HOME APPLIANCES,43.3666111079947
2017-08-18,26,HOME APPLIANCES,48.238788079708726
2017-08-19,26,HOME APPLIANCES,50.506729793428484
2017-08-20,26,HOME APPLIANCES,49.896618017078474
2017-08-16,26,HOME CARE,44.57564468573154
2017-08-17,26,HOME CARE,43.3666111079947
2017-08-18,26,HOME CARE,49.77054282664194
2017-08-19,26,HOME CARE,56.36947798745931
2017-08-20,26,HOME CARE,55.18790549631958
2017-08-16,26,LADIESWEAR,38.18433609537358
2017-08-17,26,LADIESWEAR,43.3666111079947
2017-08-18,26,LADIESWEAR,48.238788079708726
2017-08-19,26,LADIESWEAR,50.506729793428484
2017-08-20,26,LADIESWEAR,49.896618017078474
2017-08-16,26,LAWN AND GARDEN,40.472987944130246
2017-08-17,26,LAWN AND GARDEN,43.3666111079947
2017-08-18,26,LAWN AND GARDEN,48.238788079708726
2017-08-19,26,LAWN AND GARDEN,50.506729793428484
2017-08-20,26,LAWN AND GARDEN,49.896618017078474
2017-08-16,26,LINGERIE,40.472987944130246
2017-08-17,26,LINGERIE,43.3666111079947
2017-08-18,26,LINGERIE,48.238788079708726
2017-08-19,26,LINGERIE,50.506729793428484
2017-08-20,26,LINGERIE,49.896618017078474
2017-08-16,26,"LIQUOR,WINE,BEER",42.975203321026015
2017-08-17,26,"LIQUOR,WINE,BEER",43.3666111079947
2017-08-18,26,"LIQUOR,WINE,BEER",49.351128128261564
2017-08-19,26,"LIQUOR,WINE,BEER",51.61906984198132
2017-08-20,26,"LIQUOR,WINE,BEER",42.16799801169293
2017-08-16,26,MAGAZINES,40.51708515382165
2017-08-17,26,MAGAZINES,43.3666111079947
2017-08-18,26,MAGAZINES,48.238788079708726
2017-08-19,26,MAGAZINES,50.506729793428484
2017-08-20,26,MAGAZINES,47.52177947118318
2017-08-16,26,MEATS,95.613033278693
2017-08-17,26,MEATS,74.19763370789559
2017-08-18,26,MEATS,89.40045572154082
2017-08-19,26,MEATS,82.56089405692995
2017-08-20,26,MEATS,72.52575019677893
2017-08-16,26,PERSONAL CARE,52.215527966163
2017-08-17,26,PERSONAL CARE,49.64729666440738
2017-08-18,26,PERSONAL CARE,58.29563034474104
2017-08-19,26,PERSONAL CARE,64.89456550555842
2017-08-20,26,PERSONAL CARE,58.41325399216883
2017-08-16,26,PET SUPPLIES,44.05537617295908
2017-08-17,26,PET SUPPLIES,43.26094722379498
2017-08-18,26,PET SUPPLIES,48.13312419550899
2017-08-19,26,PET SUPPLIES,50.40106590922875
2017-08-20,26,PET SUPPLIES,50.239883113460465
2017-08-16,26,PLAYERS AND ELECTRONICS,40.41142126962191
2017-08-17,26,PLAYERS AND ELECTRONICS,43.26094722379498
2017-08-18,26,PLAYERS AND ELECTRONICS,48.13312419550899
2017-08-19,26,PLAYERS AND ELECTRONICS,50.40106590922875
2017-08-20,26,PLAYERS AND ELECTRONICS,50.239883113460465
2017-08-16,26,POULTRY,61.604334714067214
2017-08-17,26,POULTRY,55.45621114886717
2017-08-18,26,POULTRY,64.10454482920086
2017-08-19,26,POULTRY,64.89456550555842
2017-08-20,26,POULTRY,64.16192199500043
2017-08-16,26,PREPARED FOODS,44.05537617295908
2017-08-17,26,PREPARED FOODS,43.26094722379498
2017-08-18,26,PREPARED FOODS,48.70458491029871
2017-08-19,26,PREPARED FOODS,51.932820656161965
2017-08-20,26,PREPARED FOODS,52.39129378897884
2017-08-16,26,PRODUCE,121.92941453466695
2017-08-17,26,PRODUCE,85.21675960795875
2017-08-18,26,PRODUCE,95.87330420744237
2017-08-19,26,PRODUCE,94.80721377329404
2017-08-20,26,PRODUCE,97.47036590721127
2017-08-16,26,SCHOOL AND OFFICE SUPPLIES,40.4188392521006
2017-08-17,26,SCHOOL AND OFFICE SUPPLIES,43.26836520627365
2017-08-18,26,SCHOOL AND OFFICE SUPPLIES,48.140542177987676
2017-08-19,26,SCHOOL AND OFFICE SUPPLIES,50.408483891707434
2017-08-20,26,SCHOOL AND OFFICE SUPPLIES,50.24730109593915
2017-08-16,26,SEAFOOD,44.06279415543775
2017-08-17,26,SEAFOOD,43.26836520627365
2017-08-18,26,SEAFOOD,48.140542177987676
2017-08-19,26,SEAFOOD,50.408483891707434
2017-08-20,26,SEAFOOD,50.24730109593915
2017-08-16,27,AUTOMOTIVE,44.080534748706405
2017-08-17,27,AUTOMOTIVE,43.16582760559122
2017-08-18,27,AUTOMOTIVE,48.038004577305244
2017-08-19,27,AUTOMOTIVE,50.907502328719325
2017-08-20,27,AUTOMOTIVE,50.126579533184135
2017-08-16,27,BABY CARE,44.080534748706405
2017-08-17,27,BABY CARE,43.16582760559122
2017-08-18,27,BABY CARE,48.038004577305244
2017-08-19,27,BABY CARE,50.305946291025
2017-08-20,27,BABY CARE,50.126579533184135
2017-08-16,27,BEAUTY,44.080534748706405
2017-08-17,27,BEAUTY,43.16582760559122
2017-08-18,27,BEAUTY,48.038004577305244
2017-08-19,27,BEAUTY,50.305946291025
2017-08-20,27,BEAUTY,50.126579533184135
2017-08-16,27,BEVERAGES,283.2919302411642
2017-08-17,27,BEVERAGES,87.30917976552252
2017-08-18,27,BEVERAGES,59.143406550263116
2017-08-19,27,BEVERAGES,70.48320024942939
2017-08-20,27,BEVERAGES,105.26917393085029
2017-08-16,27,BOOKS,40.43657984536925
2017-08-17,27,BOOKS,43.16582760559122
2017-08-18,27,BOOKS,48.038004577305244
2017-08-19,27,BOOKS,50.305946291025
2017-08-20,27,BOOKS,50.096484210279534
2017-08-16,27,BREAD/BAKERY,142.18080368863153
2017-08-17,27,BREAD/BAKERY,78.29532766774196
2017-08-18,27,BREAD/BAKERY,91.61088537823812
2017-08-19,27,BREAD/BAKERY,100.85706774436387
2017-08-20,27,BREAD/BAKERY,99.53539593154416
2017-08-16,27,CELEBRATION,44.080534748706405
2017-08-17,27,CELEBRATION,43.16582760559122
2017-08-18,27,CELEBRATION,48.60946529209497
2017-08-19,27,CELEBRATION,50.877407005814725
2017-08-20,27,CELEBRATION,50.63736354404265
2017-08-16,27,CLEANING,167.54650886887006
2017-08-17,27,CLEANING,103.47772725656466
2017-08-18,27,CLEANING,95.76181708965325
2017-08-19,27,CLEANING,100.85706774436387
2017-08-20,27,CLEANING,103.33159299541845
2017-08-16,27,DAIRY,170.9779338371463
2017-08-17,27,DAIRY,92.9680718070356
2017-08-18,27,DAIRY,103.95405108164111
2017-08-19,27,DAIRY,104.23041998785706
2017-08-20,27,DAIRY,112.46809402752307
2017-08-16,27,DELI,99.83163505952045
2017-08-17,27,DELI,68.1830361202389
2017-08-18,27,DELI,83.19684684840028
2017-08-19,27,DELI,94.13626796173011
2017-08-20,27,DELI,84.75202470837807
2017-08-16,27,EGGS,91.44793009654096
2017-08-17,27,EGGS,70.41248864095637
2017-08-18,27,EGGS,78.04954809987846
2017-08-19,27,EGGS,82.03732897659546
2017-08-20,27,EGGS,84.75202470837807
2017-08-16,27,FROZEN FOODS,62.01503539436674
2017-08-17,27,FROZEN FOODS,59.490901302302504
2017-08-18,27,FROZEN FOODS,68.13923498263611
2017-08-19,27,FROZEN FOODS,70.5410456806176
2017-08-20,27,FROZEN FOODS,63.81865689861836
2017-08-16,27,GROCERY I,306.40411598578254
2017-08-17,27,GROCERY I,95.11939518102693
2017-08-18,27,GROCERY I,110.45309304079152
2017-08-19,27,GROCERY I,54.39165859892813
2017-08-20,27,GROCERY I,163.54028538272402
2017-08-16,27,GROCERY II,44.1169428474674
2017-08-17,27,GROCERY II,43.3666111079947
2017-08-18,27,GROCERY II,49.77054282664194
2017-08-19,27,GROCERY II,53.229601183736584
2017-08-20,27,GROCERY II,54.47634327239739
2017-08-16,27,HARDWARE,44.1169428474674
2017-08-17,27,HARDWARE,43.3666111079947
2017-08-18,27,HARDWARE,48.238788079708726
2017-08-19,27,HARDWARE,51.078190508218206
2017-08-20,27,HARDWARE,49.896618017078474
2017-08-16,27,HOME AND KITCHEN I,44.1169428474674
2017-08-17,27,HOME AND KITCHEN I,43.3666111079947
2017-08-18,27,HOME AND KITCHEN I,48.81024879449845
2017-08-19,27,HOME AND KITCHEN I,51.078190508218206
2017-08-20,27,HOME AND KITCHEN I,52.04802869259685
2017-08-16,27,HOME AND KITCHEN II,44.1169428474674
2017-08-17,27,HOME AND KITCHEN II,43.3666111079947
2017-08-18,27,HOME AND KITCHEN II,49.77054282664194
2017-08-19,27,HOME AND KITCHEN II,53.229601183736584
2017-08-20,27,HOME AND KITCHEN II,52.04802869259685
2017-08-16,27,HOME APPLIANCES,38.18433609537358
2017-08-17,27,HOME APPLIANCES,43.3666111079947
2017-08-18,27,HOME APPLIANCES,48.238788079708726
2017-08-19,27,HOME APPLIANCES,50.506729793428484
2017-08-20,27,HOME APPLIANCES,49.896618017078474
2017-08-16,27,HOME CARE,77.95166392798208
2017-08-17,27,HOME CARE,65.12117590046144
2017-08-18,27,HOME CARE,73.76950958079516
2017-08-19,27,HOME CARE,76.53695912380489
2017-08-20,27,HOME CARE,75.35538663266514
2017-08-16,27,LADIESWEAR,44.1169428474674
2017-08-17,27,LADIESWEAR,43.3666111079947
2017-08-18,27,LADIESWEAR,48.238788079708726
2017-08-19,27,LADIESWEAR,51.078190508218206
2017-08-20,27,LADIESWEAR,50.43749735084159
2017-08-16,27,LAWN AND GARDEN,44.1169428474674
2017-08-17,27,LAWN AND GARDEN,43.3666111079947
2017-08-18,27,LAWN AND GARDEN,49.77054282664194
2017-08-19,27,LAWN AND GARDEN,55.657915763537126
2017-08-20,27,LAWN AND GARDEN,52.04802869259685
2017-08-16,27,LINGERIE,44.1169428474674
2017-08-17,27,LINGERIE,43.3666111079947
2017-08-18,27,LINGERIE,48.238788079708726
2017-08-19,27,LINGERIE,51.078190508218206
2017-08-20,27,LINGERIE,50.43749735084159
2017-08-16,27,"LIQUOR,WINE,BEER",71.76197195549305
2017-08-17,27,"LIQUOR,WINE,BEER",70.3795773898702
2017-08-18,27,"LIQUOR,WINE,BEER",73.76950958079516
2017-08-19,27,"LIQUOR,WINE,BEER",72.95706686036048
2017-08-20,27,"LIQUOR,WINE,BEER",47.047889953035316
2017-08-16,27,MAGAZINES,44.1610400571588
2017-08-17,27,MAGAZINES,43.3666111079947
2017-08-18,27,MAGAZINES,48.238788079708726
2017-08-19,27,MAGAZINES,51.078190508218206
2017-08-20,27,MAGAZINES,47.52177947118318
2017-08-16,27,MEATS,105.8749602355916
2017-08-17,27,MEATS,78.85277881452905
2017-08-18,27,MEATS,93.8665895426904
2017-08-19,27,MEATS,87.81929554633868
2017-08-20,27,MEATS,79.00448301989492
2017-08-16,27,PERSONAL CARE,101.94504018795536
2017-08-17,27,PERSONAL CARE,74.92285876689286
2017-08-18,27,PERSONAL CARE,78.57311318021296
2017-08-19,27,PERSONAL CARE,82.56089405692995
2017-08-20,27,PERSONAL CARE,84.58085014997481
2017-08-16,27,PET SUPPLIES,44.05537617295908
2017-08-17,27,PET SUPPLIES,43.26094722379498
2017-08-18,27,PET SUPPLIES,48.13312419550899
2017-08-19,27,PET SUPPLIES,50.97252662401847
2017-08-20,27,PET SUPPLIES,50.78076244722358
2017-08-16,27,PLAYERS AND ELECTRONICS,44.05537617295908
2017-08-17,27,PLAYERS AND ELECTRONICS,43.26094722379498
2017-08-18,27,PLAYERS AND ELECTRONICS,48.13312419550899
2017-08-19,27,PLAYERS AND ELECTRONICS,50.97252662401847
2017-08-20,27,PLAYERS AND ELECTRONICS,50.78076244722358
2017-08-16,27,POULTRY,125.869673713203
2017-08-17,27,POULTRY,84.74406528750384
2017-08-18,27,POULTRY,93.8665895426904
2017-08-19,27,POULTRY,103.11277190881613
2017-08-20,27,POULTRY,105.65393576090547
2017-08-16,27,PREPARED FOODS,52.215527966163
2017-08-17,27,PREPARED FOODS,43.390431019659374
2017-08-18,27,PREPARED FOODS,49.7943627383066
2017-08-19,27,PREPARED FOODS,56.393297899123986
2017-08-20,27,PREPARED FOODS,55.66065438856598
2017-08-16,27,PRODUCE,310.48715818637453
2017-08-17,27,PRODUCE,58.08543937590034
